"text","word_scores","compound","pos","neu","neg","but_count"
"why were the sacklers more responsible for the over prescription of painkillers and the opioid crisis than the doctors join the live discussion with rebecca davis and patrick radden keefe to find out","{0, 0, 0, 0, 0, 1.593, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.079,0.123,0.771,0.105,0
"",,,,,,
"state capture inquiry to make findings against guptas and zuma despite their no shows","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.888, 0}",0.223,0.127,0.873,0,0
"",,,,,,
"eastern cape parents resort to building their own school","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"deliver a change in strategy towards quelling regional conflict","{0, 0, 0, 0, 0, 0, 0, 0, -1.3}",-0.318,0,0.777,0.223,0
"building a cop service shouldn’t be ‘political football’ — former safety and security minister sydney mufamadi","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 1.4, 0, 0, 0}",0.637,0.271,0.729,0,0
"state capture inquiry cost almost r bn but it saved billions more – judge zondo","{0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 0, 0, 0}",0.572,0.209,0.791,0,1
"in face of violence","{0, 0, 0, -3.1}",-0.625,0,0.423,0.577,0
"why sharing the secrets of making a covid vaccine isn’t enough","{0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.421,0.219,0.781,0,0
"goolam rajah played a fine innings for the proteas and will be sorely missed","{0, 0, 1.4, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, -1.2}",0.25,0.241,0.632,0.126,0
"simple but urgent steps needed to end vaccine inequality in south africa’s elderly","{0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.155,0.845,0,1
"postpones wednesday’s by elections amid alert level regulations","{-1.1, 0, 0, 0, 0, 1.2, 0, 0}",0.026,0.214,0.583,0.204,0
"death rate soars as canada’s british columbia suffers “extreme heat”","{-2.9, 0, 0, 0, 0, 0, 0, -2.1, 0, 0}",-0.791,0,0.533,0.467,0
"how did one of the richest families in the world become responsible for making and marketing oxycontin one of the most addictive prescription meds of our time join rebecca davis and patrick radden keefe at pm for the live book launch register here","{0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.785,0.165,0.835,0,0
"what dirty money norma gigaba denies knowing she was beneficiary of corrupt funds","{0, -1.9, 0, 0, 0, -1.8, 0, 0, 0, 2.1, 0, 0, 0}",-0.382,0.165,0.532,0.303,0
"radio telescope reveals vast cosmic trails created by ‘intergalactic blowtorch’","{0, 0, 0, 0, 0, 0, 1, 0, 0, 0}",0.25,0.182,0.818,0,0
"lady justice thunders at zuma as former head of state sentenced to months without option of an appeal","{0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, -0.1, 0, 0, 0, 0, 0, 0, 0}",0.511,0.166,0.78,0.054,0
"by ferial haffajee","{0, 0, 0}",0,0,1,0,0
"the crooked blue line dodgy cops still work with gangsters as they did during apartheid","{0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.881,0.119,0
"slaps former chief executive with r bn damages lawsuit","{0, 0, 0, 0, 0, 0, 0, -1.9, -0.9}",-0.586,0,0.593,0.407,0
"jacob zuma and the beginning of the end of the age of impunity","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"part three the local and international laundries used by the gupta enterprise and its associates","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"constitutional contempt when the rule of law works former presidents go to jail","{0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.586,0,0.759,0.241,0
"jacob zuma sentence a triumph for rule of law but dissenting judgments provide ammo for supporters","{0, 0, 0.15, 0, 1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85}",0.723,0.352,0.648,0,1
"battle of bangui time for commission of inquiry into all aspects especially zuma’s role","{-1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.382,0,0.833,0.167,0
"victory for the courts and the constitution today it feels good to be south african","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0}",0.44,0.172,0.828,0,0
"missed the webinar join award winning journalist editor of mark heywood ezintshas as they discuss health journalism during the role of clinicians scientists politicians help or hinderance","{-1.2, 0, 0, 1.2, 2.5, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0}",0.862,0.328,0.611,0.061,0
"what’s cooking today chunky beans ribbetjies soup","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"congratulations thebemagugu for the launch of doublethink ss menswear collection as he debuts the installation at in florence the show features a page tabloid style showcase of the collection exploring seasonal subject matter written by leading journalists","{2.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 0, 0}",0.612,0.125,0.875,0,0
"road to local elections witzenberg in cape winelands a ‘model municipality’ tarnished by poor waste management and unemployment","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, -1.8, 0, 0, -1.9}",-0.832,0,0.63,0.37,0
"ministerial code over arms to israel","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"aid funded ugandan health centres offering anti gay ‘conversion therapy’","{0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0}",-0.318,0,0.796,0.204,0
"google microsoft truce crumbles amid feud over cloud ad tech","{0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0}",-0.34,0,0.789,0.211,0
"at top to raise more than billion","{0, 0.8, 0, 0, 0, 0, 0}",0.202,0.231,0.769,0,0
"oil set for best half since as demand recovery accelerates","{0, 0, 0, 3.2, 0, 0, 0, -0.5, 0, 0}",0.572,0.307,0.584,0.109,0
"sudan clears hurdle for up to billion in debt relief","{0, 0.3, 0, 0, 0, 0, 0, 0, -1.5, 2.1}",0.226,0.317,0.504,0.18,0
"romania to sell excess covid vaccines to denmark","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"local government elections south africa must go back to basics to build a capable state","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0}",0.382,0.157,0.843,0,0
"nigeria the politicisation of election management bodies comes at a high cost to democracy and must stop","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2}",-0.296,0,0.879,0.121,0
"tennis wimbledon ends in tears for injured serena","{0, 0, 0, 0, -0.9, 0, -1.7, 0}",-0.557,0,0.566,0.434,0
"covid moderna shot produces antibodies against delta virus update","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"contamination at hartbeespoort dam part three","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"solidarity crucial to spearhead mediation as the kingdom of eswatini burns","{1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.18,0.82,0,0
"global doses top three billion south africa reports new cases","{0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0}",0.202,0.167,0.833,0,0
"victory for the courts and the constitution today it feels good to be south african","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0}",0.44,0.172,0.828,0,0
"jacob zuma sentence a triumph for rule of law but dissenting judgments provide ammo for supporters","{0, 0, 0.15, 0, 1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85}",0.723,0.352,0.648,0,1
"battle of bangui time for commission of inquiry into all aspects especially zuma’s role","{-1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.382,0,0.833,0.167,0
"constitutional contempt when the rule of law works former presidents go to jail","{0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.586,0,0.759,0.241,0
"national arts council ‘set beneficiaries up for failure’ report finds","{0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0}",0.421,0.237,0.763,0,0
"part three the local and international laundries used by the gupta enterprise and its associates","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"jacob zuma and the beginning of the end of the age of impunity","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"eswatini government denies king mswati has fled country — but still imposes curfew as pro democracy protests spread","{0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, -1.35, 0}",-0.593,0,0.719,0.281,1
"covid national coronavirus command council urges compliance to fight the rapidly spreading covid delta variant","{0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0}",-0.382,0,0.843,0.157,0
"meeting mkmva’s niehaus believes concourt abused constitution","{0, 0, 0, 0, 0, -2.3, 0}",-0.511,0,0.645,0.355,0
"polls in a pandemic sluggish vaccinations raise the spectre of delay as a last resort","{0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0}",-0.612,0,0.722,0.278,0
"facebook launches newsletter product bulletin its substack rival","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"banning african films like rafiki and inxeba doesn’t diminish their influence","{0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0}",0.361,0.2,0.8,0,0
"‘tears become rain’ singing through drought","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"step inside frank gehry’s newest tower in the south of france","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"slaps former chief executive with r bn damages lawsuit","{0, 0, 0, 0, 0, 0, 0, -1.9, -0.9}",-0.586,0,0.593,0.407,0
"mining and construction boom and bust tale of two sectors highlights sa’s economic plight","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"the financial wellness coach five key money management tools for freelancers","{0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0.4}",0.511,0.323,0.677,0,0
"the crooked blue line dodgy cops still work with gangsters as they did during apartheid","{0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.226,0,0.881,0.119,0
"three debuts for boks against georgia as selections affected by covid protocols","{0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0}",-0.153,0,0.873,0.127,0
"unemployment bloodbath more than jobs lost in one year","{-1.9, 0, 0, 0, 0, -1.5637, 0, 0, 0}",-0.667,0,0.562,0.438,0
"saving the holy ghost eco mapping the past to preserve the future","{0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0,0.827,0.173,0
"won’t get a gun for self defence","{0, 0, 0, -1.4, 0, 0, 0.4}",-0.25,0.159,0.568,0.273,0
"applauding whistle blowers isn’t enough — we need a state supported fund to reward them","{2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 2.7, 0}",0.844,0.431,0.569,0,0
"after a spell in the sun","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"boko haram and covid lake chad basin battles high stakes war on two fronts","{0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, -2.9, 0, 0, 0}",-0.758,0,0.649,0.351,0
"former political prisoner scratches out his image on upington monument in protest","{0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, -1}",-0.67,0,0.645,0.355,0
"by ferial haffajee","{0, 0, 0}",0,0,1,0,0
"developing an antidote to a journalist’s despair the international fund for public interest media","{0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 2, 0}",0.178,0.173,0.694,0.133,0
"capitalism may end with a whimper but the techno feudalism bang may soon follow","{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.35, 0, 0, 0, 0}",-0.329,0,0.847,0.153,1
"move over extroverts and introverts — today’s organisations need ambivert managers and leaders","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"sports federations act quickly amid third wave concerns","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"how risky is public transport for infectious disease we took a series of trips to put it to the test","{0, -0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.202,0,0.913,0.087,0
"concourt reaffirms foundations of our democracy now ramaphosa must act against other delinquents","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"anti monarchy protests in african kingdom eswatini turn violent","{-1.3, 0, -0.9, 0, 0, 0, 0, 0, -2.9}",-0.796,0,0.426,0.574,0
"lady justice thunders at zuma as former head of state sentenced to months without option of an appeal","{0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, -0.1, 0, 0, 0, 0, 0, 0, 0}",0.511,0.166,0.78,0.054,0
"radio telescope reveals vast cosmic trails created by ‘intergalactic blowtorch’","{0, 0, 0, 0, 0, 0, 1, 0, 0, 0}",0.25,0.182,0.818,0,0
"by ferial haffajee","{0, 0, 0}",0,0,1,0,0
"apartheid perpetrators security cop fails to obtain a stay of prosecution for the murder of ahmed timol","{0, -1, 1.4, 0, -1.8, 0, 0, 0, 0, 0, -2.2, 0, 0, -3.7, 0, 0, 0}",-0.883,0.089,0.443,0.469,0
"ethiopia tigray forces say they are in control of regional capital","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"namibia is facing covid ’s ‘perfect storm’","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"greece recovers picasso mondrian paintings stolen in","{0, 0, 0, 0, 0, -2.2, 0}",-0.494,0,0.652,0.348,0
"tour riders halt race briefly to protest for safer conditions","{0, 0, 0, 0, 0, 0, -1, 0, 1.8, 0}",0.202,0.219,0.625,0.156,0
"unmasked","{0}",0,0,1,0,0
"unmasked","{0}",0,0,1,0,0
"why can’t we live together the conflict between suburbanites and the homeless in a johannesburg park","{0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.318,0,0.867,0.133,0
"concourt finds jacob zuma guilty of ‘unprecedented’ contempt seals sanction with month jail sentence by ferial haffajee","{0, 0, 0, 0, -1.8, 0, 0, -2.8, 0, 0, 0, 0, 0, 0.3, 0, 0, 0}",-0.743,0.059,0.639,0.301,0
"concourt finds jacob zuma guilty of ‘unprecedented’ contempt seals sanction with month jail sentence","{0, 0, 0, 0, -1.8, 0, 0, -2.8, 0, 0, 0, 0, 0, 0.3}",-0.743,0.069,0.582,0.349,0
"by ferial haffajee","{0, 0, 0}",0,0,1,0,0
"corruption linked to prominent gangsters on the communities they operate in catch the rest of the conversation here","{0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.318,0.119,0.881,0,0
"suspicions of police working with gangsters continue beyond apartheid says caryn dolley of her research for to the wolves that shows how the two groups are still intricately linked to one another hear more in our live book launch happening here now","{-1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.361,0,0.943,0.057,0
"",,,,,,
"starting soon at pm the official book launch for maverick s latest release to the wolves how traitor cops crafted south africa’s underworld know more know better and join marianne thamm and caryn dolley for the live discussion","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17835, 0, 1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.657,0.13,0.87,0,0
"why white nostalgia ignites resentment – and why people need to reminisce with care","{0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 2.2}",0.077,0.177,0.663,0.16,0
"crackling good quest the just add lemon edition","{0, 1.9, 0, 0, 0, 0, 0, 0}",0.44,0.293,0.707,0,0
"sa’s healthcare workers must name the dragons in the system or burn in the fire they breathe","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0}",-0.34,0,0.87,0.13,0
"africans don’t cry for lions the victims of human wildlife conflict are more worthy of tears","{0, 0, -2.1, 0, 0, 0, -1.3, 0, 0, 0, -1.3, 0, 0, 2.193, 0, -1.1637}",-0.688,0.133,0.457,0.41,0
"tuesday editorial life shedding why our health services are failing so badly","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, -2.393}",-0.771,0,0.599,0.401,0
"",,,,,,
"facebook wins dismissal of us states’ monopoly lawsuits","{0, 2.7, 0, 0, 0, 0, 0, -0.6}",0.477,0.327,0.531,0.142,0
"shareholder suit","{0, 0}",0,0,1,0,0
"in last deal glasenberg bets on coal’s long lucrative twilight","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"approves billion to lift ugandan economy amid virus surge","{1.7, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.252,0.748,0,0
"retirement funds are facing a crisis as the covid pandemic grips hold of south africa","{0, 0, 0, 0, 0, -3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.625,0,0.773,0.227,0
"waves","{0}",0,0,1,0,0
"prosecutors to indict trump org insider – but not trump sources say","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1
"prolific and generous poet for the people","{0, 0, 2.3, 0, 0, 0, 0}",0.511,0.355,0.645,0,0
"can’t franchise myself into pieces’","{0, 0, 0, 0, 0}",0,0,1,0,0
"jab the hub as a first step towards african vaccine independence","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"tarina patel sorisha naidoo and nonkanyiso conco – the real housewives of state capture","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"zizi kodwa denies he’s compromised while owing r m to friend implicated in fraud corruption","{0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, -2.8, 0}",-0.527,0.147,0.55,0.303,0
"money for covid vaccination drive is available — if the political will can be found","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"right of reply public commentators who adhere to the anc’s worldview of sustaining its spirit even if its body is rotting","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0}",0.178,0.078,0.922,0,0
"part two how much the gupta enterprise earned","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"putting politics above the nation during the pandemic is a recipe for disaster","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1}",-0.625,0,0.745,0.255,0
"djokovic stays on track for rare grand slam season in a wimbledon without major stars","{0, 0, 0, 0, 0, 0, 2, -1.6, 0, 0, 0, 0, 0, 0, 0}",0.103,0.161,0.699,0.14,0
"all together now the re emergence of thabo mbeki adds a new dimension to the anc’s internal war","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9}",-0.599,0,0.813,0.187,0
"virtual meeting to address qolweni housing crisis that led to the closure of the n for five days","{0, 0, 0, 0, 0, 0, -3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.625,0,0.806,0.194,0
"how did a class of potentially dangerous chemicals manufactured in parkersburg west virginia get to the hartbeespoort dam and if they got there where else are they","{0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.477,0,0.893,0.107,0
"matter of pride south africa proposes banning intensive breeding of lions and rhinos — and ending captive lion hunts","{0.1, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.171,0.829,0,0
"infections surge south africa records new cases","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"facebook rises after lawsuit dismissal hits trillion value","{0, 0, 0, -0.9, 0, 0, 0, 1.4}",0.128,0.233,0.583,0.184,0
"covid and the october local elections there are no good choices — only bad or worse options","{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.406, 0, 0, 0, -2.5, 0, -2.1, 0}",-0.84,0,0.609,0.391,0
"campaign highlights hammerl family’s quest to bring slain photographer’s remains home from libya","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"crucial medicine often out of stock in north west clinics report finds","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"‘what is a voice’ lamentation and elegy in conditions of crisis","{0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, -3.1}",-0.758,0,0.581,0.419,0
"security to be tightened on table mountain after devastating fire ‘started deliberately’","{1.4, 0, 0, 0, 0, 0, 0, 0, -3.3, -1.4, 0, 0}",-0.649,0.133,0.497,0.37,0
"tropical storm danny set to slam into south carolina tonight","{0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0}",-0.382,0,0.776,0.224,0
"sentiment sinks south african consumers take dim view of the economic recovery","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"cartoon tuesday with rico","{0, 0, 0, 0}",0,0,1,0,0
"southern africa needs more vaccines now to overcome ‘extremely brutal’ third wave of covid infections say activists","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"stakes in colombian coal asset","{0, 0, 0, 0, 1.5}",0.361,0.385,0.615,0,0
"fit for business virgin active is likely to survive covid lockdown","{1.5, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0}",0.637,0.366,0.634,0,0
"socially conscious and digital friendly zillennials are making ‘woke’ investments","{0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0}",0.494,0.262,0.738,0,0
"lockdown smackdown economy to take a fresh battering as level bites","{0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0}",0.318,0.187,0.813,0,0
"awards in pictures","{2, 0, 0}",0.459,0.6,0.4,0,0
"the state is failing in its duty to foster inclusion and safety of the lgbtiq community","{0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0}",-0.128,0.139,0.697,0.164,0
"aarto is on the road to nowhere and will be another administrative nightmare for the state","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"the great vaccine heist the procurement contracts veil of secrecy violates transparency and public interest","{0, 3.1, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 2}",0.586,0.317,0.536,0.147,0
"police committee slips up on parliamentary standards of transparency and openness","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4}",0.34,0.194,0.806,0,0
"is more a political than legal battle","{0, 0, 0, 0, 0, 0.5, -1.6}",-0.273,0.165,0.549,0.286,0
"stark realities face cancer patients at charlotte maxeke hospital despite glimmer of hope reopening brings","{0, 0, 0, -3.4, 0, 0, 0, 0, 0, 0, 0, 0, -1.406, 0, 0}",-0.779,0,0.656,0.344,0
"tomorrow is the official launch of to the wolves by the fabulous who will be in conversation with the also fabulous and go buy caryns book in the book store now","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.778,0.19,0.81,0,0
"changing world silkscreening the pandemic","{0, 0, 0, 0, 0}",0,0,1,0,0
"messing about with deadly boats countering nazi wolfpacks in stormy cape waters","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"okay you’re vaccinated what now","{0.9, 0, 0, 0, 0}",0.226,0.322,0.678,0,0
"covid class disruption learning curb how level lockdown affects schools in south africa","{0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.361,0,0.828,0.172,0
"this week in civil society activists focus on reforming parliaments basic education and vaccine access","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"crisis deepens as urgent police reform reports gather dust in south africa","{-3.1, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0}",-0.511,0.113,0.629,0.258,0
"triangle project concerned by decade long wait for delayed hate crimes bill","{0, 0, 0, 0, 0, 0, 0, 0, -0.9, -2.7, 0, 0}",-0.681,0,0.641,0.359,0
"caster semenya in last ditch attempt to qualify for olympics","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"us warplanes strike iran backed militia in iraq syria","{0, 0, -0.5, 0, 0.1, 0, 0, 0, 0}",-0.103,0.115,0.729,0.156,0
"looks to snap up some wards","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"what’s cooking today mushrooms on toast","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"‘f ’ propels box office to biggest weekend since pandemic","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"japan’s suga says government on high alert as tokyo cases rise","{0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0}",0.296,0.18,0.82,0,0
"australia races to stem delta variant as new cases emerge","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"vaccines start to outstrip demand in eu’s east that’s a worry","{0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, -1.9}",-0.527,0,0.672,0.328,0
"covid family meeting","{0, 0, 0}",0,0,1,0,0
"by branko brkic","{0, 0, 0}",0,0,1,0,0
"green shift","{0, 0}",0,0,1,0,0
"julius malema the age of cowardly leadership by branko brkic","{0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0}",-0.382,0,0.776,0.224,0
"even gold obsessed indians are now pouring billions into crypto","{0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0}",-0.178,0,0.841,0.159,0
"uk financial regulator bars crypto exchange binance markets","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"to let two thirds of employees adopt permanent hybrid work","{0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0}",0.178,0.159,0.841,0,0
"british irish lions tour thrown into chaos as three boks test positive for covid","{0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 2.6, 0, 0}",-0.026,0.187,0.622,0.192,0
"part one what gupta enterprise corruption cost south africa","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"part one","{0, 0}",0,0,1,0,0
"alcohol sales and public gatherings banned as south africa moves to level lockdown","{0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 0}",-0.459,0,0.8,0.2,0
"champions league finale","{2.4, 0, 0}",0.527,0.63,0.37,0,0
"the politics and numbers of land expropriation without compensation — the slow and winding road to… nowhere in particular","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"south africa locks down and registers new cases","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"spectacular miss","{0, -0.6}",-0.153,0,0.385,0.615,0
"",,,,,,
"south africa to move to adjusted alert level as third wave breaks hard on nation","{0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, -0.4, 0, 0}",0.202,0.133,0.783,0.084,0
