"text","word_scores","compound","pos","neu","neg","but_count"
"COVID infections in the Eastern Cape have risen again The province is currently dealing with just more thanactive cases","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"SABCNews ANC NWC says that all Mkhonto we Sizwe members should consider holding a preparatory conference ahead of the th anniversary of MK in DecUrges one umbrella body for all MK veterans","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"SABCNews ANC DSG Duarte says voters have right to elect an new government every five years and this should not be tampered with unless there is no other option","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0}",-0.296,0,0.927,0.073,0
"SABCNews ANC DSG Jessie Duarte has urged that government roll out of vaccines with greater speed She is outlining the outcomes of Mondays National Working Committee meeting","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.361,0.088,0.912,0,0
"Tonight on TheWatchdog withwe ask you How safe are you as a citizen from the police who are supposed to protect you TheWatchdog is a hardhitting news and current affairs show on theChannel SABCNews","{0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.67,0.147,0.853,0,0
"it is unjust that Africa helped develop knowledge on the Covid vaccines but must now wait last in the queue to access vaccinessabcnews","{0, 0, -1.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.285,0,0.911,0.089,1
"The MM of Mossel Bay Muni has been placed on special leave following allegations of sexual harassment Thys Giliomee is facing a disciplinary hearingpossible suspension based on the outcome He has days to provide council with reasons why he shouldnt be suspended sabcnews","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, -0.2, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.554, 0}",0.142,0.107,0.797,0.096,0
"BREAKING NEWSHealth minister Zweli Mkhize says the Director General Sandile Buthelezi will handle all probes linked to Digital Vibessabcnews","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"COVERUP StayCovidSafe SABCNewsCitizens","{0, 0, 0}",0,0,1,0,0
"The Garden Route has recorded aincrease in COVID infections over the last week according to the WCape Health Department All subdistricts had significant increases except for Bitou and Knysna which have decreased and Kannaland which remained unchanged sabcnews","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.202,0.046,0.954,0,0
"District Health spokesperson Nadia Ferreira says none of the district hospitals are currently under pressure but they are starting to see increases in admissions at the George Regional Hospital sabcnews","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.153,0,0.948,0.052,1
"NewsbreakJun PODCAST Greatgranddaughter of Mahatma Gandhi sentenced to seven years imprisonment for fraud and forgery","{0, 0, 0, 0, 0, 0, -0.1, 0, 0, 0, 0, 0, -2.8, 0, 0}",-0.599,0,0.726,0.274,0
"JUST INBusinessman and Gupta family associate Iqbal Sharma denied bail by the Bloemfontein magistrate court He will be back in court on th July sabcnews sabcfs","{0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.44,0,0.896,0.104,0
"NEW FRAME Sacred facts and lies damned lies","{0, 0, 0, 0, 0, -1.8, -1.6, -1.8}",-0.802,0,0.379,0.621,0
"ISS TODAY ANALYSIS Sudan’s rekindling of ICC relations needs to extend beyond the fires of Darfur war crimes","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, -2.9, 0}",-0.494,0.079,0.741,0.181,0
"DM POLITRIX Innovative residents of a small town in the Free State have big solutions on service delivery","{0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0.7, 0, 0, 0}",0.785,0.345,0.655,0,0
"DM THE CROOKED BLUE LINE Battle lines have been drawn between SAPS factions and we are the casualties","{0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.382,0,0.867,0.133,0
"DM STATE CAPTURE The good news for corruptionweary South Africans is that accountability is finally here","{0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.162,0.838,0,0
"DM DEEP DIVE Terrorism Act Thulsie Twins still awaiting trial after five years in jail","{0, 0, 0, -3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.681,0,0.753,0.247,0
"TENNIS Grass acts Ons Jabeur and Roger Federer make history at Wimbledon","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"PREPRISON DIARIES ANC’s Duarte reads riot act to Zuma’s Nkandla supporters gives ‘counterrevolutionary’ MKMVA the boot — again","{0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0}",-0.178,0.129,0.711,0.16,0
"LEARNING ON EMPTY A year later and pupils are still going hungry despite court order to reinstate National School Nutrition Programme","{0, 0, -1.533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.368,0,0.888,0.112,0
"Martyred","{0}",0,0,1,0,0
"Newsdeck Australian F Grand Prix and MotoGP round axed for","{0, 0, 0, 2, 0, 0, 0, 0, -1.3, 0}",0.178,0.226,0.602,0.173,0
"Newsdeck Rescue boat with hundreds of migrants on board asks EU to find it a port","{0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.511,0.18,0.82,0,0
"Good reporting on youredition I enjoyed the Our burning planet section as well Keep up the brilliant work UFAAUFCUA","{1.9, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 2.8, 0, 0}",0.902,0.446,0.554,0,0
"MAVERICK CITIZEN OPED The blunt instrument of the mining industry to ensure equity compensation and community upliftment","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0}",0.382,0.14,0.86,0,0
"Newsdeck No survivors from plane crash in Russia’s far east rescue officials say","{0, -1.2, 0, 0, 0, -1.7, 0, 0, 0, 0, 2.3, 0, 0}",-0.153,0.181,0.549,0.269,0
"Maverick Citizen Tuesday Editorial Shame on you superspreader Jacob Zuma","{0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0}",-0.477,0,0.744,0.256,0
"TGIFOOD What’s cooking today Roast sirloin of beef","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"COVID Safety Tips from Jacob Zuma","{0, 1.8, 0, 0, 0, 0}",0.421,0.359,0.641,0,0
"Fired cop Jeremy Vearey believes theres an orchestrated stratagem to get rid of him Peter Jacobs and Andre Lincoln We exposed corruption in the police and we committed to the eradication of gang activities” ToTheWolves delves deeply into these very issues","{-2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.421,0.047,0.844,0.109,0
"BUSINESS MAVERICK Lead poisoning lawsuit Anglo knew of toxic risks at Zambian mine says medical witness","{0, 0, 0, -2.8, -0.9, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0}",-0.778,0,0.625,0.375,0
"DECLASSIFIED UK Revealed UK troops ‘secretly operating in Yemen’","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"BUSINESS MAVERICK Creditors crisis High court deals a severe blow to Steinhoff worsening its debt headache","{0, 0, 0, -3.1, 0, 0, 0, 0, -1.6, 0, 0, 0, -2, 0, -1.5, 0}",-0.904,0,0.496,0.504,0
"OPED Power struggle The MW exemption is likely to be a monumental step towards privatisation — not necessarily for the good","{0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9}",0.153,0.12,0.785,0.095,0
"BUSINESS MAVERICK Cartoon Tuesday with Rico","{0, 0, 0, 0, 0, 0}",0,0,1,0,0
"World Grand Slam Wimbledon Men’s Doubles Seeds Progress","{0, 2, -1.6, 0, 0, 0, 0, 1.8}",0.494,0.433,0.373,0.194,0
"OPINIONISTA Tensions and contradictions underpin the Chinese economy of the st century","{0, -1.7, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0}",-0.612,0,0.667,0.333,0
"BUSINESS MAVERICK Transnet sealsworker wage hike deal but its next challenge is copperhungry crime syndicates","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.45, 0, 0, -3.75, 0}",-0.649,0.076,0.677,0.247,1
"SPOTLIGHT ‘Hello my name is South Africa… we have a collective drinking problem’ Alcohol bans had more impact than curfews study finds","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Maverick Citizen OPED Township transition models can create beautiful and highly functional living environments","{0, 0, 0, 0, 0, 0, 0, 1.1, 2.9, 0, 0, 0, 0, 0}",0.718,0.333,0.667,0,0
"MAVERICK CITIZEN OPED Financial institutions must abandon the sinking Karpowership deal","{0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0}",-0.44,0,0.775,0.225,0
"OPINIONISTA ‘Small earthquake in Peru not many dead’ — the dying art of writing headlines that sing","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Business Maverick Brent Oil Extends Gain as OPEC Talks End Without Supply Deal","{0, 0, 0, 0, 0.5, 2.4, 0, 0, 0, 0, 0, 0, 0}",0.599,0.308,0.692,0,0
"Business Maverick Solar Power Is DirtCheap and About to Get Even More Powerful","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.093}",0.475,0.205,0.795,0,0
"Business Maverick ‘Absolutely a Sprint’ How Andy Jassy Raced to the Top of Amazon","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0.7}",0.361,0.226,0.774,0,0
"Business Maverick When Will China Rule the World Maybe Never","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"MAVERICK CITIZEN Kinnear murder trial Accused Nafiz Modack and Zane Kilian still pinning their hopes on bail","{0, 0, 0, -3.7, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0}",-0.625,0.118,0.591,0.291,0
"UNACCOUNTABLEErnstYoung and the scam that cost Mozambique bn","{0, 0, 0, -2.7, 0, 0, 0, 0}",-0.572,0,0.654,0.346,0
"Newsdeck Death toll in Florida building collapse rises towithmissing","{0, -2.9, 0, 0, 0, 0, -2.2, 0, 0}",-0.796,0,0.496,0.504,0
"MAVERICK CITIZEN Eastern Cape hospitals reportdeath rate among Covid patients","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"PrePrison Diaries Analysis Defenders of Jacob Zuma’s last stand Strong devotion deep emotion mostly from KZN","{0, 0, 0, 0.3, 0, 0, 0, 0, 0, 2.3, 2, 0, 0, 0, 0, 0}",0.765,0.369,0.631,0,0
"SAPS IN CRISIS Top cop Jeremy Vearey turns to high court after security detail terminated","{0, 0, -3.833, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0}",-0.389,0.2,0.571,0.23,0
"TROUBLED KINGDOM SADC peaceseeking mission to Eswatini frustrated","{-2.733, 0, 0, 0, 0, 0, 0, -2.4}",-0.798,0,0.457,0.543,0
"ANALYSIS Nkandla gathering amounts to a bonanza of criminality arrests must follow","{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0}",-0.44,0,0.791,0.209,0
"DAYS OF ZONDO Suspended chief magistrate and exdeputy minister tell commission that Bosasa security upgrades were ‘shoddy’","{0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0}",-0.178,0.117,0.732,0.151,0
"PREPRISON DIARIES Police minister and SAPS chief back down on arresting Jacob Zuma citing ongoing litigation","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8}",-0.202,0,0.893,0.107,0
"CORONAVIRUS Mobile clinics and loudhailers Getting people in rural areas vaccinated","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"CORONAVIRUS GLOBAL UPDATE UK plans to end physical distancing South Africa registersnew cases","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"MAVERICK CITIZEN OPED Vulnerable but overlooked The Covid vaccine plight of people with disabilities in South Africa","{0, 0, 0, -0.45, 0, -0.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.153,0,0.852,0.148,1
"OPED Disinformation misinformation and barefaced lies The online war of words in the Battle of Nkandla","{0, 0, -1.3, 0, 0, -1.8, 0, 0, -2.9, 0, 0, 0, 0, -1.6, 0, 0}",-0.891,0,0.508,0.492,0
"OPED Jacob Zuma’s contempt of court appeal is an elaborate exercise in gaslighting masquerading as a rescission application","{0, 0, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.586,0,0.817,0.183,0
"ANALYSIS Thembisile Patekile picks up the somewhat poisoned police chalice of Western Cape commissioner","{0, 0, 0, 0, 0, 0, 0, -1.907, 0, 0, 0, 0, 0, 0}",-0.442,0,0.817,0.183,0
"OPINIONISTA Foundations of learning Before decolonising education we need equity and equality","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"OPINIONISTA Do the right thing I beg you Jacob Zuma to choose country over self","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"OPINIONISTA And the music plays on Honouring the complex legacy of Steve Kekana","{0, 0, 0, 0, 1, 0, 2.1, 0, 0, 0, 0, 0, 0}",0.625,0.317,0.683,0,0
"World Pfizer Shot Halts Severe Illness in Israel as Delta Spreads","{0, 0, 0, 0, -1.6, -1.7, 0, 0, 0, 0, 0}",-0.649,0,0.629,0.371,0
"OPINIONISTA It is not their time to eat We must stop the plunder of the Covid fiscal package","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.885,0.115,0
"World Golden oldie Federer through to th Grand Slam quarters","{0, 0, 0, 0, 0, 0, 0, 2, -1.6, 0}",0.103,0.221,0.588,0.191,0
"Neil Aggett Inquest Charge Security Branch officers with activist’s death court urged in closing arguments","{0, 0, 0, 0, 1.4, 0, 0, 0, 0, -2.9, 0, 0, 0, 0, -1.7}",-0.637,0.114,0.571,0.314,0
"MAVERICK CITIZEN OPED Exposure to childhood adversity can manifest in poor mental and physical health study says","{0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0}",-0.71,0,0.718,0.282,0
"BUSINESS MAVERICK Government offers scant assistance for struggling businesses and workers during new Levellockdown","{0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0}",-0.421,0,0.823,0.177,0
"BUSINESS MAVERICK Management shakeup Glencore appoints mining veteran Kalidas Madhavpeddi as chairman","{0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0}",-0.153,0,0.873,0.127,0
"BUSINESS MAVERICK Ramaphosa’s newsletter shows poor grasp of realistic investment climate and mining value chain","{0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 1.4, 0}",-0.178,0.13,0.703,0.168,0
"BUSINESS MAVERICKMarket has whet South Africa’s appetite for vegan products and it may not be a passing trend","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Business Maverick Providing for minor children in your will – don’t leave it to chance","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2, 0, 0, 1}",0.202,0.123,0.802,0.074,0
"ROAD TO LOCAL ELECTIONS Stark divisions exposed in Moseneke hearings on whether October polls should go ahead","{0, 0, 0, 0, 0, 0, -0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.077,0,0.925,0.075,0
"OBITUARY Mzilikazi James Khumalo leaves the podium for the final time","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"BOOK EXTRACT Eight Covid lessons for – and from – Africa from Victor Kgomoeswana’s new book Africa Bounces Back","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"MATTERS OF OBSESSION An artist’s journey coloured by memories of freedom","{0.833, 0, -2.133, 0, 0, 0, 0, 0, 0, 0, 3.2}",0.44,0.351,0.466,0.183,0
"SOLDIER OF MISFORTUNE From our Archives Carl Niehaus against the world","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"SOLDIER OF MISFORTUNE From our Archives Carl Niehaus against the world","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"MAVERICK CITIZEN ENGENDERED ACTION Putting women and girls at the centre of the Covid response is crucial to rebuilding says Gates Foundation","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Newsdeck As the Rich World Moves On Africans Face Repeated Virus Waves","{0, 0, 0, 2.6, 0, 0, 0, 0, 0, 0, 0, 0}",0.557,0.247,0.753,0,0
"SPOTLIGHT Covid Eight common questions answered about the Delta variant","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"GROUNDUP ANALYSIS Ivermectin balance of evidence shows no significant benefit against Covid","{0, 0, 0, 0, 0, 0, 0, 0, -0.592, -1.48, 0, 0}",-0.472,0,0.711,0.289,0
"Newsdeck UAE Passes Seychelles to Become World’s Most Vaccinated","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Newsdeck Biden Declares Success in Beating Pandemic in JulySpeech","{0, 0, 0, 2.7, 0, -2, 0, 0, 0}",0.178,0.27,0.511,0.219,0
"Newsdeck Scotland Tops Europe’s Covid Hotspots as Delta Infections Surge","{0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0}",0.511,0.268,0.732,0,0
"CIVIL SOCIETY WATCHJULYThis week Unpacking the Ingonyama Trust Lease case and the lockdown’s impact on hunger and jobs","{0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0}",0.318,0.155,0.751,0.094,0
"Newsdeck Huge Methane Leak Spotted in Heart of China’s Top Coal Hub","{0, 1.3, 0, -1.4, 0, 0, 0, 0, 0, 0.8, 0, 0}",0.178,0.265,0.581,0.155,0
"Newsdeck Pope in good condition alert after surgery to remove part of colon","{0, 0, 0, 1.9, 0, 1.2, 0, 0, 0, 0, 0, 0, 0}",0.625,0.317,0.683,0,0
"PREPRISON DIARIES ANALYSIS Zuma and the courts Zondo inquiry Helen Suzman Foundation oppose bid to interdict arrest amid renewed legal ‘meandos’","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0.5, 0}",-0.226,0.066,0.83,0.105,0
"The following report from theis helpful too","{0, 0, 0, 0, 0, 1.8, 0}",0.421,0.318,0.682,0,0
"AGE OF ACCOUNTABILITY Wanted NPA secures Red Notices for fugitive Guptas","{0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0}",0.318,0.187,0.813,0,0
"CUT OFF Nicholas Dlamini’s Tour de France dream ends in icy Alps","{-1.833, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0}",-0.21,0.135,0.674,0.191,0
"ISS TODAY ANALYSIS Ethiopia’s election was peaceful not competitive but stark political divides endure","{0, 0, 0, 0, 0, 0, 1.1, 0, -0.259, 0, 0, 0, 0, 0}",0.212,0.137,0.781,0.082,1
"OPED VAXATIOUS TIMES South Africa’s vaccine quagmire and what needs to be done now","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"TGIFOOD What’s cooking today Keralastyle prawn curry","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"PREPRISON DIARIES High court lacks jurisdiction to entertain Zuma’s bid to avoid arrest says Zondo Commission","{0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, -1.2, -1.4, 0, 0, 0}",-0.318,0.116,0.653,0.231,0
"DFRLAB INVESTIGATION Paid influencers and sock puppets drove social media campaign targeting SA banks that cut ties with Iqbal Survé’s Sekunjalo","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0}",-0.273,0,0.905,0.095,0
"BUSINESS MAVERICKConfusion reigns in Cryptoland while Reserve Bank and National Treasury dither on legislation","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0}",0.202,0.122,0.878,0,0
"SPOTLIGHT OPED Excluding refugees asylum seekers and migrants undermines an inclusive vaccine rollout","{0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0}",-0.34,0,0.833,0.167,0
"SPOTLIGHT Covid What we do and don’t know about the potential need for vaccine booster shots","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"AFGHANISTANIRAQ WARS Donald Rumsfeld’s legacy of ruin is nothing to celebrate","{0, -3.333, 0, 0, 0, 0, -2.8, 0, 0, 0, -1.998}",-0.903,0,0.418,0.582,0
"BUSINESS MAVERICK OPED Here is what’s behind the surge in global agricultural commodity prices","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"MATTERS OF OBSESSION Ndinxaniwe at the National Arts Festival Rainbow nation deceit exposed","{0.833, 0, -2.133, 0, 0, 0, 0, 0, 2.2, 0, 0, -2, -0.3}",-0.34,0.246,0.391,0.363,0
"MATTERS OF OBSESSION Old jeans fresh immunity Creating theatre in a time of plague","{0.833, 0, -2.133, 0, 0, 1.3, 0, 1.2, 0, 0, 0, 0, 0, 0}",0.296,0.325,0.514,0.161,0
"Business Maverick Massive Ransomware Attack May Impact Thousands of Victims","{0, 0, 0, 0, -2.1, 0, 0, 0, 0, -1.3}",-0.66,0,0.597,0.403,0
"Business Maverick Investors Don’t See End to RecordBreaking Equity Rally Just Yet","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Business Maverick Didi Probe Needed for National Security Global Times Says","{0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0}",0.34,0.194,0.806,0,0
"Business Maverick Delta Variant Creates Emerging Markets Gap as Outperformers Hit","{0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0}",0.273,0.174,0.826,0,0
"OPED Disinformation in a time of Covid Weekly Trends in South Africa","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"CORONAVIRUS UPDATE Vaccination rollout expands and Chinese vaccine approved while South Africa battles ‘worrying’ rise in third wave","{0, 0, 0, 0, 0.4, 0, 0, 0, 1.8, 0, 0, 0, -1.6, 0, 0, 0, 0, 0}",0.153,0.193,0.688,0.119,0
"World Rescuers fight time weather in Japan landslide overmissing","{0, 0, -1.6, 0, 0, 0, 0, 0, 0}",-0.382,0,0.755,0.245,0
"RUGBY Peekaboo Boks and BritishIrish Lions coyly reveal parts of their strategy to each other","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"CRICKET Finally Proteas notch up first T series win in two years in battle against West Indies","{0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0, -1.6, 0, 0, 0}",0.296,0.178,0.701,0.121,0
"BUSINESS MAVERICK Government sweetens compensation offer again for public servants in bid to break impasse over salary increases","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"OPINIONISTA Covid economic shock will have political consequences for South Africa’s democracy","{0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0}",-0.382,0,0.809,0.191,0
"OPINIONISTA Jacob Zuma enabled by insurrectionists desperately clinging to the trough of greed and malfeasance","{0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, -1.7, 0, 0}",-0.649,0,0.71,0.29,0
"PREPRISON DIARIES ANC set to thrash out the defiance of an ‘uninvited’ Zuma at NEC meetings this week","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"OPINIONISTA Zuma the shamed man from Nkandla has betrayed the Constitution and its promise","{0, 0, 0, -2.6, 0, 0, 0, 0, -3, 0, 0, 0, 0, 1.3}",-0.743,0.11,0.526,0.364,0
"PREPRISON DIARIES Zuma tells his supporters he’s a prisoner of conscience and is prepared to fight the ‘injustice’","{0, 0, 0, 0, 0, 1.9, 0, 0, -2.5, 0, 0, 0, 0, 0.9, 0, -1.6, 0, 0}",-0.318,0.193,0.562,0.245,0
"World Luxembourg Premier Bettel Hospitalized After Covid Diagnosis","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Privileged to have acted forin this case and we look forward to the High Court hearing nextand I are drafting a note on the case for","{1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.104,0.896,0,0
"HORN OF AFRICA Fall of Tigray capital Ethiopia on the brink of meltdown without genuine negotiations","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"OPINIONISTA Jacob Zuma has pulled us into the noisy arena of South Africa’s competition of hyperbole","{0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0, 0, 0, 0, 0, 0, 0}",-0.178,0,0.898,0.102,0
"TRIBUTE Magazine journalist Shona Bagley Fly free my remarkable friend","{0, 0, 0, 0, 0, 0, 2.3, 0, 2.6, 2.2}",0.878,0.591,0.409,0,0
"CORONAVIRUS GLOBAL UPDATE NY positive rate rises SA registersnew cases","{0, 0, 0, 0, 2.6, 0, 0, 0, 0, 0}",0.557,0.286,0.714,0,0
"Daily MaverickSouth African news opinion and investigations","{0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"OPINIONISTA Jacob Zuma’s illconceived rescission application reeks of selfpity deviance and delinquency","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
